"","date","hits","keyword","geo","time","gprop","category"
"406",2020-01-12,0,"электромобили","UZ","today+5-y","youtube",0
"407",2020-01-19,0,"электромобили","UZ","today+5-y","youtube",0
"408",2020-01-26,0,"электромобили","UZ","today+5-y","youtube",0
"409",2020-02-02,0,"электромобили","UZ","today+5-y","youtube",0
"410",2020-02-09,0,"электромобили","UZ","today+5-y","youtube",0
"411",2020-02-16,0,"электромобили","UZ","today+5-y","youtube",0
"412",2020-02-23,0,"электромобили","UZ","today+5-y","youtube",0
"413",2020-03-01,0,"электромобили","UZ","today+5-y","youtube",0
"414",2020-03-08,0,"электромобили","UZ","today+5-y","youtube",0
"415",2020-03-15,47,"электромобили","UZ","today+5-y","youtube",0
"416",2020-03-22,0,"электромобили","UZ","today+5-y","youtube",0
"417",2020-03-29,0,"электромобили","UZ","today+5-y","youtube",0
"418",2020-04-05,0,"электромобили","UZ","today+5-y","youtube",0
"419",2020-04-12,0,"электромобили","UZ","today+5-y","youtube",0
"420",2020-04-19,0,"электромобили","UZ","today+5-y","youtube",0
"421",2020-04-26,0,"электромобили","UZ","today+5-y","youtube",0
"422",2020-05-03,0,"электромобили","UZ","today+5-y","youtube",0
"423",2020-05-10,0,"электромобили","UZ","today+5-y","youtube",0
"424",2020-05-17,0,"электромобили","UZ","today+5-y","youtube",0
"425",2020-05-24,0,"электромобили","UZ","today+5-y","youtube",0
"426",2020-05-31,0,"электромобили","UZ","today+5-y","youtube",0
"427",2020-06-07,0,"электромобили","UZ","today+5-y","youtube",0
"428",2020-06-14,0,"электромобили","UZ","today+5-y","youtube",0
"429",2020-06-21,0,"электромобили","UZ","today+5-y","youtube",0
"430",2020-06-28,0,"электромобили","UZ","today+5-y","youtube",0
"431",2020-07-05,0,"электромобили","UZ","today+5-y","youtube",0
"432",2020-07-12,0,"электромобили","UZ","today+5-y","youtube",0
"433",2020-07-19,22,"электромобили","UZ","today+5-y","youtube",0
"434",2020-07-26,0,"электромобили","UZ","today+5-y","youtube",0
"435",2020-08-02,0,"электромобили","UZ","today+5-y","youtube",0
"436",2020-08-09,22,"электромобили","UZ","today+5-y","youtube",0
"437",2020-08-16,0,"электромобили","UZ","today+5-y","youtube",0
"438",2020-08-23,0,"электромобили","UZ","today+5-y","youtube",0
"439",2020-08-30,0,"электромобили","UZ","today+5-y","youtube",0
"440",2020-09-06,0,"электромобили","UZ","today+5-y","youtube",0
"441",2020-09-13,0,"электромобили","UZ","today+5-y","youtube",0
"442",2020-09-20,0,"электромобили","UZ","today+5-y","youtube",0
"443",2020-09-27,0,"электромобили","UZ","today+5-y","youtube",0
"444",2020-10-04,0,"электромобили","UZ","today+5-y","youtube",0
"445",2020-10-11,0,"электромобили","UZ","today+5-y","youtube",0
"446",2020-10-18,0,"электромобили","UZ","today+5-y","youtube",0
"447",2020-10-25,0,"электромобили","UZ","today+5-y","youtube",0
"448",2020-11-01,0,"электромобили","UZ","today+5-y","youtube",0
"449",2020-11-08,0,"электромобили","UZ","today+5-y","youtube",0
"450",2020-11-15,0,"электромобили","UZ","today+5-y","youtube",0
"451",2020-11-22,0,"электромобили","UZ","today+5-y","youtube",0
"452",2020-11-29,0,"электромобили","UZ","today+5-y","youtube",0
"453",2020-12-06,18,"электромобили","UZ","today+5-y","youtube",0
"454",2020-12-13,18,"электромобили","UZ","today+5-y","youtube",0
"455",2020-12-20,0,"электромобили","UZ","today+5-y","youtube",0
"456",2020-12-27,0,"электромобили","UZ","today+5-y","youtube",0
"457",2021-01-03,0,"электромобили","UZ","today+5-y","youtube",0
"458",2021-01-10,0,"электромобили","UZ","today+5-y","youtube",0
"459",2021-01-17,0,"электромобили","UZ","today+5-y","youtube",0
"460",2021-01-24,17,"электромобили","UZ","today+5-y","youtube",0
"461",2021-01-31,0,"электромобили","UZ","today+5-y","youtube",0
"462",2021-02-07,0,"электромобили","UZ","today+5-y","youtube",0
"463",2021-02-14,0,"электромобили","UZ","today+5-y","youtube",0
"464",2021-02-21,0,"электромобили","UZ","today+5-y","youtube",0
"465",2021-02-28,17,"электромобили","UZ","today+5-y","youtube",0
"466",2021-03-07,0,"электромобили","UZ","today+5-y","youtube",0
"467",2021-03-14,0,"электромобили","UZ","today+5-y","youtube",0
"468",2021-03-21,0,"электромобили","UZ","today+5-y","youtube",0
"469",2021-03-28,0,"электромобили","UZ","today+5-y","youtube",0
"470",2021-04-04,0,"электромобили","UZ","today+5-y","youtube",0
"471",2021-04-11,17,"электромобили","UZ","today+5-y","youtube",0
"472",2021-04-18,17,"электромобили","UZ","today+5-y","youtube",0
"473",2021-04-25,33,"электромобили","UZ","today+5-y","youtube",0
"474",2021-05-02,17,"электромобили","UZ","today+5-y","youtube",0
"475",2021-05-09,16,"электромобили","UZ","today+5-y","youtube",0
"476",2021-05-16,0,"электромобили","UZ","today+5-y","youtube",0
"477",2021-05-23,0,"электромобили","UZ","today+5-y","youtube",0
"478",2021-05-30,0,"электромобили","UZ","today+5-y","youtube",0
"479",2021-06-06,0,"электромобили","UZ","today+5-y","youtube",0
"480",2021-06-13,15,"электромобили","UZ","today+5-y","youtube",0
"481",2021-06-20,0,"электромобили","UZ","today+5-y","youtube",0
"482",2021-06-27,0,"электромобили","UZ","today+5-y","youtube",0
"483",2021-07-04,0,"электромобили","UZ","today+5-y","youtube",0
"484",2021-07-11,14,"электромобили","UZ","today+5-y","youtube",0
"485",2021-07-18,0,"электромобили","UZ","today+5-y","youtube",0
"486",2021-07-25,0,"электромобили","UZ","today+5-y","youtube",0
"487",2021-08-01,0,"электромобили","UZ","today+5-y","youtube",0
"488",2021-08-08,14,"электромобили","UZ","today+5-y","youtube",0
"489",2021-08-15,14,"электромобили","UZ","today+5-y","youtube",0
"490",2021-08-22,0,"электромобили","UZ","today+5-y","youtube",0
"491",2021-08-29,0,"электромобили","UZ","today+5-y","youtube",0
"492",2021-09-05,0,"электромобили","UZ","today+5-y","youtube",0
"493",2021-09-12,15,"электромобили","UZ","today+5-y","youtube",0
"494",2021-09-19,0,"электромобили","UZ","today+5-y","youtube",0
"495",2021-09-26,14,"электромобили","UZ","today+5-y","youtube",0
"496",2021-10-03,14,"электромобили","UZ","today+5-y","youtube",0
"497",2021-10-10,0,"электромобили","UZ","today+5-y","youtube",0
"498",2021-10-17,13,"электромобили","UZ","today+5-y","youtube",0
"499",2021-10-24,0,"электромобили","UZ","today+5-y","youtube",0
"500",2021-10-31,0,"электромобили","UZ","today+5-y","youtube",0
"501",2021-11-07,0,"электромобили","UZ","today+5-y","youtube",0
"502",2021-11-14,0,"электромобили","UZ","today+5-y","youtube",0
"503",2021-11-21,12,"электромобили","UZ","today+5-y","youtube",0
"504",2021-11-28,12,"электромобили","UZ","today+5-y","youtube",0
"505",2021-12-05,0,"электромобили","UZ","today+5-y","youtube",0
"506",2021-12-12,0,"электромобили","UZ","today+5-y","youtube",0
"507",2021-12-19,11,"электромобили","UZ","today+5-y","youtube",0
"508",2021-12-26,10,"электромобили","UZ","today+5-y","youtube",0
"509",2022-01-02,18,"электромобили","UZ","today+5-y","youtube",0
"510",2022-01-09,10,"электромобили","UZ","today+5-y","youtube",0
"511",2022-01-16,0,"электромобили","UZ","today+5-y","youtube",0
"512",2022-01-23,25,"электромобили","UZ","today+5-y","youtube",0
"513",2022-01-30,0,"электромобили","UZ","today+5-y","youtube",0
"514",2022-02-06,10,"электромобили","UZ","today+5-y","youtube",0
"515",2022-02-13,10,"электромобили","UZ","today+5-y","youtube",0
"516",2022-02-20,0,"электромобили","UZ","today+5-y","youtube",0
"517",2022-02-27,0,"электромобили","UZ","today+5-y","youtube",0
"518",2022-03-06,10,"электромобили","UZ","today+5-y","youtube",0
"519",2022-03-13,0,"электромобили","UZ","today+5-y","youtube",0
"520",2022-03-20,0,"электромобили","UZ","today+5-y","youtube",0
"521",2022-03-27,11,"электромобили","UZ","today+5-y","youtube",0
"522",2022-04-03,89,"электромобили","UZ","today+5-y","youtube",0
